text,label
এবার মনে হয় ডায়াবেটিস একটু কন্ট্রোল হবে,0
বাড়িওলা থেকে কোটি টাকা জরিমানা নেওয়া,0
জাফর ইকবাল সাব খুব নিষ্ঠুর ও স্বার্থপর তার বাবা মা ভাই বোন আত্মীয়স্বজন দের খোঁজ খবর রাখে না তারা জঙ্গলে থেকে কি কষ্ট কি কষ্ট করে,5
ইরান মায়ানমারকে অস্ত্র দিচ্ছে তার খবর বাংলাদেশ সরকার রাখছে না,0
এই কুলাংগার গুলো সবাই মোনাফেকের দলএই কুলাংগার কুত্তার বাচ্চা গুলো কে দেশের মাটিতে টাই হবেনা ইনশাআল্লাহ্,4
মানবাধিকার সঙসথা গুলো সনএাসীদের দালাল,5
জয়ি হওয়ার জন্য সালায় নিজের মাইয়ারে মাঠে নামায় দিছে,5
সাবাসচট্টগ্ৰামের স্বাধীনতা যোদ্ধারাআগায়ে যাওতোমাগো বিজয় হুদাই সময়ের অপেক্ষা,0
লুবাবা একজন মাল্টি ট্যালেন্টেড গার্ল,0
এছাড়া আর খবর নাই,0
মাদারবোর্ডেরা বিশ্বকাপের আগে সিনিয়র কোনো প্লেয়ার কে বাদ দিলে তুদের পিছন দিয়ে সিলেটের সাইডস্কিনের বাঁশ দেওয়া হবে,5
বিশ্ববাসী এক হও সন্ত্রাসী ইসরায়েল ও আমেরিকা কে ঘুরিয়ে দাও,0
চা খাবেন নাকি কফি খাবেন বলে না বলে দাদা খেয়ে আসছেন না গিয়ে খাবেন,0
যদি শক্ত আইন না হয় তবে এইদেশের মানুষ গুশাকে ঠিক করা যাবে না উসরিংকল জাতী আমরা যাকে ব লে শক্তের বক্ত,5
এটা কি বক্তব্য দিল পুলিশ শালা,5
আলহামদুলিল্লাহ বিশ্বের মুসলিম দেশগুলোর সব এক সাথে হলে ইহুদি খ্রিস্টানরা আমাদের ক্ষতি করার সাহস পাবে না ইনশাল্লাহ,1
আওয়ামীলীগ সরকার বার বার দরকার ইনশাআল্লাহ জনগন বলে ইনশাআল্লাহ,0
মানে দুর্নীতিবাজ পরিবারের সবাই জেলেছি কি লজ্জা,5
এত সহজ চাকরি যে দেশে টাকা দিয়ে চাকরি নিতে হয় সেখানে এতো সহজে চাকরি,0
রোহিঙ্গাদের তাদের দেশে ফিরিয়ে নিয়ে যাওয়া হোক,0
শ্রমিক দিয়ে কাজ চলছে আর শ্রমিক যাচ্ছে বিদেশ বাহ দেশের উন্নতি হচ্ছে তো,5
তুকে জুতা মারা উচিততুর মতো নির্লজ্জ আর দেখিনি,5
ওসি অপূর্ব হাসান,0
ইরান যেতে আমাদের কোনো ভিসা লাগে না আমাদের আমেরিকান রাশিয়ান ইসরাইল ইরান সবার সাথে সুসম্পর্ক রয়েছে ভারত মাতার জয় হোক,0
পৃথিবী দিন দিন ধ্বংসের দিকে চলে যাচ্ছে একটা একটা দেশশহর ধ্বংস হয়ে যাচ্ছে,5
আলহামদুলিল্লাহ আমাদের বাংলাদেশে সূর্য মামা দেখা দিয়েছে,0
এই জালিয়াতে করার পিছনে সরকারি লোকজন সম্পূর্ণ সহযোগিতা করেছে করোনা ভাইরাস আসার পরে লকডাউনের সময় অনুদান দেওয়ার নাম করে প্রত্যেকটা কৃষকের কাছ থেকে ভোটার আইডি কার্ডের ফটোকপি নিয়ে গেছে তারা অনুদান তো এক পয়সা দেয় নি বরঞ্চ সেই ভোটার আইডি কার্ডের ফটোকপি দিয়ে এখন বিভিন্নভাবে জালিয়াতি করে ওরা কৃষকদেরকে ঠকিয়ে লাখ লাখ কোটি কোটি টাকা আদায় করার চেষ্টা করছে,3
হতে পারে এটাও একটা চাল আসুন আমরা ইসরাইলের সাথে সম্পৃক্ত সব পন্য বর্জন করি এত বছর পুমা ওদের সাথেই ছিলো এখন আসছে নাটক করতে,0
দক্ষিণ আফ্রিকায় যাওয়া নিষিদ্ধ করা হোক দক্ষিন আফ্রিকার সাতে সব ধরণের কোটনৈতিক সম্পর্ক ছিন্ন করা হোক,5
মাগীর ছেলে সুয়ের বাচছা তোর লজ্জা হয়না বিএনপি জামাত হেফাজতে দেশ টা কে কি করছে টাকা নিয়ে বিদেশে বসে মাগি চুদে তোগ বাপ তারেক চোরা সালা রা,4
ইনশাআল্লাহ ইসলামের বিজয় খুব নিকটে,0
ফিলিস্তিনিরা আফগানিরা কি সন্ত্রাসী,0
মামার দোষ নাই লন্ডন থেকে প্রকাশিত ইহা একটি গৃহপালিত নেতা সাপ্তাহিক ৪ দিন মামার দফা বাকি ৩ দিন জনগণের দফা,3
সাংবাদিককে এভাবে গন পিটুনি দেওয়া ঠিক হয়নি তবে সাংবাদিককেও আরো সতর্কতার সহিত কাজ করা উচিন যাতে মাইর খেতে না হয়,5
কাঠমুন্ডু ইয়ার কি সব উচ্চারণ রে ভাই,0
বিশ্বে যত বিশ্বাস ঘাতকতার ইতিহাস সবই মুসলমানদের দ্বারা আর এজন্যই এদের কেউই বিশ্বাস করে না এবং এদেরকে পশ্চিমারা গোলাম বানিয়ে রাখতে পারে,1
জয়তু শেখ হাসিনা,0
এটা কোন জাতীয় নিউজ হতে পারে নাহ এটা নিয়ে জাতীর মাঝে কোন দূঃখ বা হতাশা নেয়,0
আমিটাকা না পাঠিয়ে টিআইপি সদস্য লাভ করছি,0
নামাজ বাদ দিও না বন্ধ এপারের চেয়ে ওপারের দাম বেশি,0
বাংলাদেশের এক নাম্বার গুজব টিভি হলো সময় টিভি,5
সঠিক বলেছেন মাননীয় সাংসদ,0
হা করে থাকলাম,0
যে ব্যক্তি অন্যকে সম্মান দিতে জানে না সে কখনোই সম্মানী ব্যক্তি নয় তার কারণ সাংবাদিকদের সঙ্গে তুমি তুমি করে কথা এটা কোন সম্মানী ব্যক্তির কাজ হতে পারে না তাদেরকে বলতে পারতেন যে আমি এ বিষয়ে জানিনা বা কথা বলব না এখনে এটা বলা উচিত ছিল আসলে আওয়ামী লীগের নেতারা এ রকমই হয়,0
ক্ষমতা থাকলে ভারতকে বাদ দিয়ে দেখা,5
একলা কি করবো পোলায়,0
পিএসজিতে শুধু নেইমার থাকলেই ভালো ফলাফল ছিল,0
ছাগল ভারতের দালান,5
অমানুষিক কাজ বন্ধ করুণ বেয়াদব রা,5
এই গুলো বেবহার করা বন্ধ করে দেননা হয় যারা বানিয়েছে তাদের কে কঠিন বিচার করা হউক,5
কুত্তার বাচ্চা ফুট পুটে সুন্দর,0
বারা একটাকে নিয়ে কারাকারি আর আমরা আঙুল চুষি বাহ আমাদের ত কেউ পছন্দ করে না করভে কি ভাবে আমারাতো আর গাঁজা খাইনা,4
এই জানুয়ার গুলো কি দেশের সমস্যা গুলো দেখে না নাকি,5
এবারো কী পুলিশ বিএনপির নেতাদের নামেই মামলা দিবে,0
এক লক্ষ লোক হবে না সব চাপাবাজি,5
ব্যারিস্টার সুমন ভাই আপনি এগিয়ে যান আমরা আছি আপনার পাশে আপনার মতই একজন লোক আমাদের হবিগঞ্জ জেলার উন্নয়নের জন্য দরকার কারণ আওয়ামী লীগ থেকে অনেক নেতা এসেছেন শুধুমাত্র তাদের নিজের পকেট ভারী করার জন্য এলাকার উন্নয়নের জন্য তেমন কোন কাজ করেন নাই,0
সমনে পিছে প্রচুর সাপোর্ট চিস্টেম,0
পুরো ইউরোপের নেতারা ষাঁড়ের পাল,5
আঃলীগ সমথর্ন ছাড়া আপনার ইউনিয়ন মেম্বার হবার যোগ্যতা নাই কিসের রাজনীতি করেন৷৷ কুষ্টিয়া শহরের আপনার জনসমথন০০০০০০০০০০ এবার আঃলীগ সতনএ কাছেই ধরাশায়ী জাতি কোন মীরকাসিমকে খমা করবে না,5
উন্নতিতে ভূমিকা রাখবে এটি,0
নিজেরাই যুদ্ধ করে বেহেস্তে যাচ্ছে,0
পাম দেখতে পান,0
তুমকে লাগতে পারে,0
বলার কোনো ভাষা নেই আর কি বলব আর কত বলবো আল্লাহ যেদিন আমাদেরকে মুক্তি দিবেন আমরা মুক্ত হতে পারব,0
ভালো জিনিসের প্রইতা লাগে না রাস্তা বন্ধ থাকলেও জনসভায় জায়গা পাওয়া যায় না,0
রাশিয়াকে বলবো আগে ইসরায়েলে হামলা চালানো হোক,5
মাফিয়াদের মতন দেশ চালাস আবার মুখে লম্বা লম্বা কথা বলস তোদের সরম লাগেনা কুত্তা লীগ,4
তুই শালা পাগলা কুত্তা তুই একটা পাগল,5
আমরা বাংলাদেশের লোক আমরা হোটেলে খাইতে যাই সারা দুনিয়ার লোকেরা রেস্টুরেন্টে খাইতে যায় হোটেলে যায় ঘুমাইতে,5
কোন ইউনিভার্সিটির স্টুডেন্ট তারা,0
নির্বাচনের এই অবস্থায় বিএনপি আসা না আসা একই কথা নির্বাচন সালের মতো হবে,3
একটি প্রশ্নের উত্তর দেবার ক্ষেমতা নেই হাজার প্রশ্নের ডালি লোয়ে সুপারি ড্যাগিতে বসে কি উত্তর দিবে,0
মেসি আর বা বছর খেলবে সেটা বার্সা তেই খেলুক,0
উদুতে বয়ান দিলে কেন এখানের লোকজন কি পাকিস্তানের,0
দেশের আইন ঠিক নাই ও আইনের লোকজন কালোটাকায় বড় লোক হওয়ার চিন্তার জন্যেই এমন মৃত্যু হয়,5
মাসাআল্লাহ্ অনেক সুন্দর একটা উদ্দোগ,0
কা পুরুষরা এর চে আর কি করতে পারবর,5
আল্লাহ পাস দিয়ে দাও,0
কারে ধরে কারে ছাড়ি,0
তার মানে আসনে জয়ী হওয়ার ধান্দা,5
দেখ মাথা গরম করবি না জনগন কাকে পিঠাইবোসেটা জনগন পিঠাইলে ওই বুজবি কাকে পিঠা দেশ টাকে শেষ করে দিছে সাধারন জনগন কথা বলতে পারে নাতদের জন্যএকটা কিছু বল্লে ওই মামলা দিয়ে দেছ,0
এর মুখে একটা জুতার বারি দিলে শান্তি পেতাম সারাক্ষণ বিএনপি একাবারো জনগণের কথা বলে না বাইনচুদ একটা,4
জনগন এখন এসব ধুয়ে পানি খাবে বাজার নিয়ে প্রতিবেদন করেন বাংলাদেশ এ দূভিক্ষ লাগবে,0
ফারাক্কা বাঁধ এর কথা মনে আছে,0
গার মেরে দিয়েছে,4
ঢাকাতেই ৪ঘন্টা কারেন্ট থাকে না অন্য জায়গায় কি আর থাকবে,0
চীন যে উইঘুর মুসলিমদের বিরুদ্ধে জঘন্য কাজ করে তার প্রতিবাদেপথে নামুন,0
হালারা সব পাগল,4
তামিম হইছে একটা ছাগল প্লেয়ার,5
অমদানী হলে গরু মাংশের দামকমবে,0
চোখ মেলে সপ্ন দেখার মতো,0
পাগল ছাগল পাবনাথেকে ছুটে আরছে,5
আল কায়দার উচিত রাশিয়ার সাথে যুক্ত হওয়া,0
আজ বুঝলাম পাক সেনা আমেরিকার গোলামি করে,3
কানে এগুলো কি ভাই,0
মুসলিমদের উপর আল্লার গজব পড়েছে,1
অদূর ভবিষ্যতে ইউরোপের বিভিন্ন দেশকে খয়রাত করে খেতে হবে ইনশাআল্লাহ কিন্তু আফসোস সেদিন ইন্ধনদাতা আমেরিকাইসরায়েল সহ পশ্চিমা শক্তি তাদের পাশে থাকবে না,5
ঠিক আছে এটাই দরকার,0
একদম ঠিক কাজ করছে সালার পুত এসময় মাছ ধরা নিষেধ এরপরও মাছ ধরা কি দরকার,4
এই বাল রে কে চাকরি দিছে বাল্ এর রিপোর্ট বানায় তারা জব শুরু করে ৮০ হাজার টাকা দিয়ে তুই বাংলাদেশে কয় টাকা বেতনের এর চাকুরী করিস,4
যেখানে অভিজ্ঞতার মূল্য নাই সেখানে কি হবে,0
এনামুল হক বিজয় তো ওয়ানডেতে ভালো তাকে বাদ দেওয়া হলো টি টুয়েন্টি খেলিয়ে এটা তার উপর অবিচার কারন দলে ফেরার পর সে তো ওয়ানডে ভালো খেলেছে৷ তবুও কেন সে বাদ হলো,0
কুমিল্লা তে ও একই অবস্থা,0
এই আম্পায়ার হাইসা হাইসা কাম লইতো,0
ডক্টর ইউনুসের সাংগ পাং ধ্বংসের দ্বারপ্রান্তে এসে পড়েছে তারা সবাই ধ্বংস হোক নিপাত যাক বাংলাদেশ তাদের পাপ থেকে মুক্তি পাক,5
কইয়ের তেলে কই ভাইজা দিছে,0
দেশের বিচার বিভাগ শেখ হাসিনা বিভাগে পরিনত হয়েছে সাংবাদিকরা সে সমস্যা দেখেনা,3
রাজশাহী জেলার গর্ব মাহি,0
ছেলফি উদ্বোধন আর কত করবেন,0
আমার বালের বিজ্ঞানী,4
সব মামলা বাতিল করতে হবে,0
লোক জনের নজরে আসতে এই কারবার বাচ্চাদের গল্পের বই থেকে কি জ্ঞান পাবে,5
জাতিসংঘ মাগির পোলারা কই,4
আমার মতে জেই সব এলাকায় এইসব ঘটনা ঘটে সেখানে পুলিশ ক্যাম্প করা উচিৎ,0
মাশাল্লাহ মাশাল্লাহ মাশাল্লাহ আল্লাহ সব ফিলিস্তিনের পাশে থাকবে যতক্ষণ পর্যন্ত আমাদের মসজিদে আকসা আমাদের হাতে না আসে,0
সাব্বাস পুতিন সাহেব,0
পুলিশের উপর নিষেধাজ্ঞা দেয়া হোক এই পুলিশ লীগের অবিলম্বে কঠিন শাস্তি দেয়া হোক,5
নগদের এডটা খুবই বিরক্তিকর,5
মা খারাপ হলে মেয়েতো খারাপ হবেই,5
মোখার চেয়ে আঃলীগ অনেক শক্তিশালী,0
আমেরিকা আপনি আর পৃথিবীতে কত দেশকে কত রকমের কত ধরনের নিষেধাজ্ঞা দেবেন আল্লাহ সুবাহানাতালা ভালো জানেন এর কিন্তু শেষ আছে দেখতে হবে আমরা দেখতে চাই,3
এইটা হলো শান্তির ধর্ম নামে ইসলাম নামে কলন্ক,1
১০০০ সেনা পাঠানো হউক,0
যদি ২০ টাকা কেজি রস হয় তাহলে ৩০০কেজির দাম হয় ৬০০০টাকা ৩০০কেজি রস থেকে যদি ১৫ কেজি গুড় হয় তাহলে প্রতি কেজির দাম হয় ৪০০ টাকা,0
সোনার বাংলাদেশে কি কমবে কখনোই কমবে না কারণ বাংলাদেশে যা একবার বাড়ে তা কখনোই আর কমে না,5
ভিখারির দেশের আর কি কোন কিছু করার ক্ষমতা নাই শুধু অন্য দেশের খবর প্রকাশ করে,5
সাধারণ গ্রাহকরা তো অবৈধ লাইন পাবে না তো কি করবে সব অবৈধ সংযোগ পায় হলো ডেভলপার কোম্পানির মালিকরা ভাবের বেলায় কোন আইন নাই আর যত আইন সাধারণ লোকের,5
গদি দখল করে সুস্থ নির্বাচন করেন তার জন্য দেশের এই অবস্থা,3
ভাইজান চিন্তার কোন কারণ নেই আপনাদের চোখের পানি বৃথা যাবে না আল্লাহ রাব্বুল আলামীন আপনাদের সাহায্য করবেন এবং যারা এই কাজগুলো করেছে তাদের বিচার হবে যদি বিচারক বিচার না করে তাদের প্রতিও গজব পড়বে প্রশাসন যদি এটার উপযুক্ত বিচার না করে তাদের প্রতি আল্লাহর গজব পড়বে আপনাদের মত মানুষের দোকানে চুরি হবে এটা কোন মতেই মেনে নেওয়া যায় না,5
অবিভক্ত ভারত বছর শাসন করেছিল ব্রিটিশ সরকার আজকে সেই বৃটেনের প্রধানমন্ত্রী ভারতীয় ইতিহাসের কী নির্মম পরিহাস,5
একজন সরকার প্রধান যদি এরকম নিকৃষ্ট ভাষায় কথা বলে তাহলে জনগণ কোন ভাষায় জওয়াব দেয়া উচিৎ,5
ইউক্রেন নিয়ে যে পরিমান ফালাইতেছে পশ্চিমারা তার একটুও যদি ফিলিস্তিন নিয়ে করতো তাহলে বুঝতাম ওরা সঠিক,5
এটাই হলো আমাদের নেতাদের বৈশিষ্ট্য ওয়াদা করবে পূরণ করবে না সব দলের নেতাই ওয়াদা করতে তোর পয়সা লাগে না,3
কি হবে আমরাতো দিলাম যাক,0
আমরা খেয়ে পরে ভালো ভাবে বাঁচতে উন্নয়নের নামে কোটি কোটি লুটপাট করাই এদের কাজএদের থেকে আমরা মুক্তি চাই,5
আরে খানকি তোরে দেশের নাম ব্যবহারের অনুমতি কে দিয়েছে,4
আহলে হাদীস অর্থ পবিত্র কুরআন সুন্নাহর অনুসারী এবং দেওবন্দ অর্থ শয়তানের বান্দা শয়তানের বান্দা হওয়ার কারনেই শয়তানি বদমাশী ছাড়া ভন্ড পীরেরা কুরআন সুন্নাহ বুঝেনা,1
মুক্তিযোদ্ধাদের সন্তান নাতি পুতির জন্য কি ফ্রী নাকি হাফ ভাড়া,0
আজকে আমাদের এই খানে এক জন এস্ফেল করছে,5
হা চোরের দল ওরে জেলে ঢুকানোর জন্য হা তোর মতো চোরেরাই আসবে,5
সৌদি আরব ও ইসরাইল এর সম্পর্ক ভালো হলে ভারত এর লাভ হবে অনেক ইন্ডিয়া মিডল ইস্ট ইউরোপ করিডোর সহজে করতে পারবে ইন্ডিয়া ইসরাইল এর উপর দিয়ে,0
এই মইরা তো দেখি সুবিধার না কমলার রসের মত শরীরে রশ্মিকে দেশবিদেশে খালি উত্তেজিত করার নেশায় বেঁচে থাকে,2
সে জন্যই ক্ষমতা ছাড়তে চাচ্ছেননা,0
পানি আছে কিন্তু আগুন নিভানোর জন্য কেউ নাই হায় আফসোস আল্লাহ কে কি এখনো ভুলে আছো তুমি,0
নোকিয়া কিনেছিলাম একটা বাজে ফোন আমার জীবনে কোনদিন এত ডোজ খাইনি,0
এখন অনেক প্রতিষ্ঠানে কাজ কম হওয়ায় গার্মেন্টস টেক্সটাইল গুলো তে লোক ছাটাই করছে হুটহাট করেই ৩ মাসের বেতন ছাড়াই লাভের সময় ভালো মালিক পক্ষের আর যখন কাজ কম তখন ছাটাই এসব নিয়ে ভিড়িও বানান একটা,0
অনেকদিন পর নাইমা ভাবিকে দেখলাম,0
যত গর্জে তত বর্ষে নাযেভাবে বলা হচ্ছে আল্লাহ চাইলে তা না ও হতে পারে আল্লাহ মাফ করুক আমাদের সবাইকে হেফাজত করুন এবং হেদায়েত করুক আমিন,0
দখল করার সময় মনে থাকে না শেষ পরিনতি কি হবে,5
ডঃইউনুসের অপরাধ কোনটাই প্রমানিত নাঅথচ হাজার হাজার কোটি টাকা দুর্নীতি করে বিদেশে নিয়া গেছে তাদের বিচারের কোন খবর নাই কিন্তু ইউনুস সাহেবের মামলা নিয়া হাসিনার পালিত সকল আইনজীবীরা পাগল হয়ে গেছে,3
কে কে নামাজ ভালো বাসেন,0
নোয়াখালী বলে সম্ভব,0
একজন ভালো অভিনেতা এবং একজন ভালো মানুষজিৎ দা,0
যাদের কোন লজ্জা শরম নেই তারাই সবচেয়ে সুখী যেমন আলীগ একটা বেহায়া দল,3
শুভ জন্মদিন অনন্ত ভাই,0
এই নমিনেশনটা নায়ক রুবেল কিংবা মীর সাব্বিরকে দেওয়া উচিত ছিলো,5
আমেরিকা কখনো চায় না ফিলিস্তিন স্বাধীন রাষ্ট্র হোকআর আরব দেশ গুলো নিজেদের চেয়ার হারানোর ভয়ে ইহুদিদের সাথে সুসম্পর্ক টিকিয়ে রাখতে চায়এইটাই সত্যি ও বাস্তব সত্যিসঠিক সত্যি না বললে ন্যায় বিচারক না করলে এর হিসাব একদিন আল্লাহ কাছে দিতে হবে,0
আন্দোলন কি দরকার আমেরিকা ভিসা নীতি প্রণয়ন করেছে,0
বাংলাদেশ থেকে যেন কম টাকায় যাওয়ার সুযোগ দেওয়া হয় সেই দিকে মাননিয় প্রধান মন্রীর দৃস্টি কামনা করছি,0
পৃথিবীর সবথেকে নিকৃষ্ট জাতি বাঙালি জাতি,5
সেনাবাহিনী কি বাল ফালাইছে তোরা বলতে সরকারি কর্মকর্তারা তোরা কি সেনাবাহিনী দেখছ নাই সালার পুতেরা খালি আওয়ামী লীগের সাধারণ নেতাকর্মীদের পকেট কিছুটা ভরানোর বাহানায় নিজেদের পকেট পুরো ভরাতে চাস তাহলে কি তারা কাজ করবে যদিও তোদের চোখে তো আর এই লেখা পড়বে না,4
পুতিন এগিয়ে যাক,0
দুই জনে মুখে সিনেছি আল্লহর নাম তারা কি জাত,1
ওরে যুদ্ধ কৌতুক নয় রে,0
পাহারা দেয়ার জন্য আজ এতো লাফঝাঁপ বিদেশিদের,0
ফুটবলের প্রতি শ্রদ্ধা,0
আপনারা যারা সরকার দলে আছেন তারা একটা কাজ করেন আমাদের মতো সাধারন মানুষ আছে তাদের বিশ খাইয়ে মেরে ফেলেন তাহলে আপনারা সান্তিতে থাকবেন,3
তোদের ওপর আল্লাহর গজব পরবে,5
জ্বালানি মন্ত্রী চিন্তিতএ চিন্তা যেন তেলের দাম বাড়ানোর না হয়,0
কুত্তালীগের জোকার মানুষকে হাসাতেও পারেনা,3
বিএনপি ওরফে বিনোদন পাটির সব লোক দের পাবনা পাঠানো হোক,3
এদের পিছে ইনভেস্ট করার চেয়ে একগাদা বলদ দিয়ে হালচাষ করলেও বেশি লাভবান হওয়া যাবেএরা তো সব একেকটা কুকুরের দলআমি বুঝতে পারি না বাংলাদেশের সমর্থকরা কিভাবে এখনো এদেরকে সহ্য করছে,5
যেই মেয়ের ইমান নাইতাকে জানাযা দিয়ে কি হবে,1
সত্যিই যদি বাংলাদেশে কারেন্টের লোড শেডিং হতোনা তাহলে কতইনা ভালো হতো,0
ঋণ থাকলে তো অটোমেটিক ঋণগ্রহীতার ওয়ারিশগনের উপর বর্তায় এতে কার কি এমন নিউজ আগে দেখিনি,0
গাড়িটা সময় টিভি চ্যানেলকে দিয়ে দেন তাহলে হয়তো সাধারণ জনগণ সময় টিভির বিরক্তকর নগদের এড থেকে মুক্তি পাবে,5
এখন বোরখা পরে হাজি সাজতেছে,5
আচরণ বিধি লংঘন,0
জেএস সি কি পাবলিা পরীক্ষা না তাহলে,0
এটা কোনো মুসলিম দের সমাধান হতে পারে না সরকারি বাবে আইন করা দরকার,0
বছর ক্রিকেট খেলেও কি টাকার এত অভাব এখন জনগণের টা মেরে খেতে চাচ্ছেন,5
তুমি দের বছর আগে করছো আর জাওয়ান এর শুটিং ৪ বছর আগে থেকে শুরু হইছে তাই তুমি কপি করতে পারো এটা স্বাভাবিক,0
কোনো দিন ও বাংলাদেশের উন্নতি হবেনা শুধু ভোট নেওয়ার সময়ে ফকির কে পযন্ত মা ডাকে,3
ইরাক আফগানিস্তান ফিলিস্তিনি যুদ্ধের সময় কোথায় ছিল মানবতা কোথায় ছিল জাতিসংঘ,0
দেশে যখন আমলারা লুটপাটে ব্যস্ত থাকে তখন দেশের কি হল সেটা দেখার কেহ থাকেনা,5
সঠিক বিচার না হলে এরকম আরো চলবে,0
আমি একবার দেখতে গিয়েছিলাম আসলে অনেক সুন্দর এই সংসদ ভবনটি,0
মোরাও আসতাছি ভালো একটা সংবাদ তুলে ধরার জন্য ধন্যবাদ সময় টিভিকে,0
সুনলাম চেনেল টা হেক হইছে,0
ইমরুল কায়েস কে চাই,0
ধন্যবাদ বাংলাদেশ সরকার মাননীয় প্রধানমন্ত্রী শেখ হাসিনাকে অভিনন্দন,0
আপনি নিজেও আইনের উর্ধে নন,0
আলহামদুলিল্লাহ ফিলিস্তিনে আল্লাহর এই গজব অব্যাহত থাকুক,1
ভালো উদ্যোগ দ্রুত চালু করা হোক ভাড়া যেনো অন্য কোম্পানি গুলো থেকে কম থাকে তাহলে সাধারণ মানুষের আগ্রহ বাড়বে গ্রহণ যোগ্য তা বাড়বে মানুষের কাছে,0
আহারেসাধরণত সমর্থকদের রক্তের হলি খেলায় মাতিয়ে ডিবি হোটলে খেলে ত অসুস্থ হবাইমানুষের একটা অভিশাপ আছে না,5
আর্জেন্টিনা হাত দিয়ে গোল করেছিলো আর আসিফ আকবর মদ নিয়ে ধরা পড়ে,0
এদের কিছু কলা কিনে দাও বসে বসে খাক,0
চামচা সময় টিভি নিজের দেশের খবর দেখান,5
টানেলের নামে পাবলিকের টাকা লুটপাটের জন্য এটা বানানো হইছে মোহনায় টানেল পলি জমবে নাব্যতা হারাবে বড়ো জাহাজ ঢুকতে পারবে না আউটার থেকে ছোট জাহজে পণ্য পোর্টে আনতে হবে খরচ বাড়বে দাম বাড়বে তাছাড়া চট্টগ্রামের কোস্টাল এরিয়ায় সরকার যা যা করতেছে তা প্রাকৃতিক পরিবেশকে অনেক বড়ো ক্ষতির মুখে ফেলবে,3
আমার চ্যাট ব্যাটিং করতে পারেনা এখন ধনী বাংলা ভাষা জানে এই টাও একটা অজুহাত আর কত নাটক দেখতে হবে,0
সালা শয়তান ইহুদি,4
বাংগালীকে আল্লাহ কি স্পেল মাটি দিয়া বানাইয়াছে আল্লাহ ভালো জানেন,0
এইসব সয়তানি আর কত আল্লাহর কাছে দোয়া করতে হয় গোপনে চুপিচুপি যেটা সূরা আরাফে বলা হয়েছে আর সীমালঙ্ঘন কারীদের মহান আল্লাহ পছন্দ করেন না,5
অনেক হাঁটেই কেনাবেচা করা হয় আমরা তো ভিডিওতে দেখতে পাই আপনারা সব যায়গায় নিয়মিত অভিযান চালান,0
সত্যি কথা সব সময় ই তিতা লাগে,0
ঠেকানোর কোন দরকার নেই বাংলাদেশে আসতে চাইলেই গুলি করা হোক,5
বেইলি রোডে আগুন লেগে যে ভবনে আগুন ধরেছে সে ভবনের মালিক কে আইনের আওতায় এনে দৃষ্টান্তমূলক শাস্তি দেওয়া হোক কারণ ভবনের ভিতরে ৩ দিক দিয়ে শিড়ি দেয়নি কেন এজন্য তো মানুষ গুলো মারা গিয়েছে,0
নারীদের কত আর দমিয়ে রাখবে নারীরা ও মানুষ,0
আরমি হটাও পাকিস্তান সাংসদ রক্ষা করেন আল্লাহ জেন সহায়ক হয় ইনশাআল্লাহ,0
চলছেই লুটের প্রতিযোগিতা,3
বঙ্গবন্ধুকে জয় বাংলা করছিল কে আওয়ামী লীগের সিনিয়র রায় তুমিও বুদাই জয়বাংলা হয়ে যাবা,0
গোপনে চামড়া ব্যাবসা না করলেই হয়,0
কাংলুরা হিমালয়ের কোনো সীমান্ত পায়নি কি ভাগ্যিস,0
ওরে জোতা পিটা দরকার বেয়াকুব,5
বিশ্বাস ঘাতক দের কঠিন শাস্তি দিতে হবে,0
পৃথিবীর মধ্যে যদি কোনও দুর্বল দেশ থাকে তাহলে সেটা হলো ভারত কারন তাদের কাছে যা তা সবই মানুষ কে দেখানোর জন্য একটিও কার্যকর নয় এ পর্যন্ত কারো সাথে যুদ্ধে জয়লাভ করতে পারে নাই বাংলাদেশের কাছে বর্ডার যুদ্ধে হেরে তাদের এর লাশ ফেলিয়ে পালাইছে পাকিস্তানের সাথে আকাশ যুদ্ধে তাদের উইং কমান্ডার কে হারিয়েছে তাও নাকি তারা শক্তি শালি,5
বাংলাদেশের হ্যাকাররা দেশের সম্পদ আমি সম্মান প্রদর্শন করছি এমন প্রতিভায় মুগ্ধ,0
ইমরান খান কে নিয়ে ষড়যন্ত্রকারীরা জালিমের বাচ্চারা অবশ্যই শাস্তি পাবে ইমরান খান হলো বস,4
